"","Keywords","Female.North","Female.Middle","Female.South","Female.East","Male.East","Male.North","Male.Middle","Male.South"
"62","白砂糖",0.00111945022678148,0.00141047986415721,0.00131956965535428,0.00273989157684333,0,0.000645679123367293,0.000933758978051074,0.000443002391736937
"63","白糖",0.000895541380261508,0,0.00140751141615261,0,0,0.000688709939352826,0.000497994333307485,0
"64","白雪",0.000308101847493584,0,0.000544769886571948,0,0,0.000236943606826786,0,0
"65","白眼",0.000873230162695957,0.000183374769118967,0.000171555643604718,0,0,0.00044770110062048,0.000485587469524607,0
"66","白玉",0.000760000507195146,0.000897733146008771,0.00352745904593562,0.00279018969076565,0,0.000438354872333461,0.00142635097109554,0
"67","白芝麻",0.00028500019019818,0.000359093258403508,0.000335948480565298,0,0.00331880471707693,0.000876709744666922,0,0.000451134897765924
"68","百",0.000734432363000262,0.000694025090272826,0.00113626243577753,0.00539264273749179,0.00320715258427237,0.00127082285474532,0.000918910188657223,0.00130787308374664
"69","百貨",0.000950000633993933,0.00125682640441228,0.00134379392226119,0,0,0.000657532308500192,0.00142635097109554,0.00135340469329777
"70","百貨公司",0.00111945022678148,0.00105785989811791,0.000989677241515709,0.00136994578842166,0,0.000430452748911528,0.00233439744512768,0.000443002391736937
"71","百里香",0.00028500019019818,0,0.000167974240282649,0.00139509484538283,0,0.000876709744666922,0.000950900647397025,0.000902269795531847
"72","百香",0.000582153441797305,0.000916873845594834,0.000514666930814154,0.00427451959931259,0,0.00067155165093072,0,0
"73","百香果",0.00238690517975085,0.00208207527081848,0.00194787846133291,0.00269632136874589,0.0128286103370895,0.00084721523649688,0.00275673056597167,0.00174383077832885
"74","拜拜",0.00111945022678148,0.00141047986415721,0.000824731034596424,0.00136994578842166,0,0.00129135824673459,0.00140063846707661,0.00177200956694775
"75","班",0.000373150075593827,0.000881549915098257,0.000824731034596424,0,0.00325897738049908,0.00172181099564611,0.000466879489025537,0.000886004783473875
"76","斑馬",0.000199009195613668,0.000188060033720014,0.000175938927019077,0,0,0.000459139959568551,0,0
"77","板條",0.000410802463324779,0.000388200780707123,0,0,0,0.00118471803413393,0,0
"78","板屋",0.000190000126798787,0.000718186516807016,0.00134379392226119,0,0,0.000219177436166731,0.00142635097109554,0.00180453959106369
"79","版規",0.00158588782127376,0.00123416988113756,0.00065978482767714,0.00136994578842166,0,0.000430452748911528,0.000933758978051074,0.000886004783473875
"80","版面",0.000291076720898652,0.0005501243073569,0.000343111287209436,0,0,0.00044770110062048,0,0.000460753610842652
"81","版友",0.00158588782127376,0.00105785989811791,0.00148451586227356,0.00136994578842166,0,0.00193703737010188,0.000933758978051074,0.00132900717521081
"82","半價",0.000665000443795753,0.000897733146008771,0.00100784544169589,0,0,0.00131506461700038,0.000475450323698513,0.000902269795531847
"83","半熟",0.00257051327050092,0.0027761003610913,0.00178555525622184,0.00404448205311884,0.00320715258427237,0.00296525332773908,0.00183782037731445,0.00261574616749328
"84","半死",0.000536025751193178,0,0,0,0,0.000247336150444331,0,0
"85","辦公室",0.000895541380261508,0.000564180101160041,0.00105563356211446,0,0,0.000688709939352826,0,0
"86","辦事",0.000398018391227337,0.000752240134880055,0.000175938927019077,0,0,0,0.000497994333307485,0
"87","幫幫我",0.000475000316996966,0.000718186516807016,0.00167974240282649,0.00139509484538283,0,0.000657532308500192,0,0.000451134897765924
"88","棒棒",0.00083958767008611,0.000705239932078606,0.000824731034596424,0,0.00325897738049908,0.000860905497823057,0.00186751795610215,0.000886004783473875
"89","棒棒糖",0.000760000507195146,0.00107727977521052,0.00100784544169589,0.00139509484538283,0,0.000219177436166731,0.000950900647397025,0
"90","磅秤",0.000616203694987168,0.000776401561414246,0.000544769886571948,0,0,0,0,0
"91","包機",0.00106728130996173,0.000916873845594834,0.000171555643604718,0,0,0.00044770110062048,0.000485587469524607,0
"92","包廂",0.00069653218464784,0.000564180101160041,0.000351877854038153,0,0,0,0.00248997166653742,0
"93","包裝紙",0.000497522989034171,0.000564180101160041,0.000351877854038153,0,0,0.000459139959568551,0,0
"94","包子",0.00257051327050092,0.000694025090272826,0.00162323205111076,0.00134816068437295,0.00320715258427237,0.00084721523649688,0.00321618566030028,0.00174383077832885
"95","薄餅",0.00116430688359461,0.00128362338383277,0.000686222574418872,0.00142483986643753,0,0,0.00242793734762304,0
"96","薄荷糖",0.000308101847493584,0.000388200780707123,0.000181589962190649,0,0,0,0,0
"97","薄片",0.00174646032539191,0.000916873845594834,0.00102933386162831,0,0,0.0011192527515512,0.00145676240857382,0
"98","保溫",0.000950000633993933,0.000538639887605262,0.000335948480565298,0.00139509484538283,0,0.000438354872333461,0,0.000451134897765924
"99","保鮮盒",0.000950000633993933,0.00215455955042105,0.000671896961130595,0,0,0.000219177436166731,0.000475450323698513,0.000902269795531847
"100","保鮮膜",0.000475000316996966,0.000179546629201754,0.00100784544169589,0,0,0.000657532308500192,0.000950900647397025,0.00135340469329777
"101","保險",0.000291076720898652,0.000366749538237933,0,0,0,0.00044770110062048,0.000971174939049215,0.000460753610842652
"102","寶",0.00055972511339074,0.00176309983019651,0.00131956965535428,0,0.00325897738049908,0.000860905497823057,0.00186751795610215,0.00221501195868469
"103","寶貝",0.000653012632289197,0.00123416988113756,0.00164946206919285,0.00136994578842166,0.00325897738049908,0.000215226374455764,0.00140063846707661,0
"104","寶貴",0.000388102294531537,0.000183374769118967,0.000343111287209436,0,0,0.00022385055031024,0.000485587469524607,0
"105","寶特瓶",0.000388102294531537,0.000366749538237933,0.000171555643604718,0,0,0.00022385055031024,0,0.000460753610842652
"106","報",0.000513503079155974,0.000388200780707123,0.000544769886571948,0,0,0,0,0
"107","報報",0.00104500069739333,0.000718186516807016,0.00201569088339179,0,0,0.00219177436166731,0.000475450323698513,0.000902269795531847
"108","報導",0.000665000443795753,0.000538639887605262,0.000839871201413244,0,0,0.000876709744666922,0.000475450323698513,0.00135340469329777
"109","鮑魚",9.70255736328842e-05,0.000183374769118967,0.000514666930814154,0,0,0.00089540220124096,0,0.000460753610842652
"110","爆料",9.95045978068342e-05,0,0.000351877854038153,0,0,0.000229569979784275,0,0.000945051928441391
"111","爆米花",0.00233218797246142,0.00211571979623582,0.00164946206919285,0.00136994578842166,0,0.000645679123367293,0.00140063846707661,0.00221501195868469
"112","杯蓋",0.000298513793420503,0.000188060033720014,0.000175938927019077,0,0,0,0.00149398299992245,0
"113","杯水",9.50000633993933e-05,0.000359093258403508,0.000839871201413244,0,0,0.000219177436166731,0.000475450323698513,0.000451134897765924
"114","悲劇",0.000665000443795753,0.00107727977521052,0.000503922720847947,0,0,0.000876709744666922,0.000950900647397025,0.000451134897765924
"115","北",0.00139931278347685,0.000705239932078606,0.000164946206919285,0.00273989157684333,0,0.00107613187227882,0.000933758978051074,0.00221501195868469
"116","北港",9.95045978068342e-05,0.000376120067440027,0.000703755708076306,0,0,0,0.000497994333307485,0
"117","北海道",0.00228000152158544,0.00179546629201754,0.000671896961130595,0,0,0.000219177436166731,0.000475450323698513,0.000902269795531847
"118","北京",0.000428820600954543,0.000405227589743642,0,0,0,0,0,0
"119","北路",0.000497522989034171,0.000752240134880055,0.000879694635095383,0,0,0.000459139959568551,0,0
"120","北門",0.000199009195613668,0.000188060033720014,0,0,0,0.000459139959568551,0,0.000945051928441391
"121","北歐",0.000308101847493584,0.000194100390353561,0,0,0,0,0.00102797912535477,0
"122","北平",0.000291076720898652,0.000183374769118967,0.000343111287209436,0,0,0.00022385055031024,0,0.000460753610842652
"123","北區",0.00085500057059454,0.00179546629201754,0.00117581968197854,0.00279018969076565,0,0.000657532308500192,0.00237725161849256,0
"124","北屯",0.000475000316996966,0.00161591966281579,0.000335948480565298,0,0,0.000438354872333461,0.00237725161849256,0.000451134897765924
"125","貝殼",0.000821604926649558,0.000388200780707123,0.000363179924381298,0,0,0,0,0
"126","貝克",0.000398018391227337,0.000188060033720014,0,0,0,0.000229569979784275,0,0.000472525964220695
"127","貝拉",0.000199009195613668,0.000376120067440027,0.000351877854038153,0,0,0,0,0.000472525964220695
"128","背包",0.000308101847493584,0,0.000363179924381298,0,0,0,0.000513989562677386,0
"129","背景",0.00126133245722749,0.000916873845594834,0.000686222574418872,0,0,0.00156695385217168,0.000971174939049215,0
"130","被窩",9.95045978068342e-05,0.000564180101160041,0.000175938927019077,0,0,0.000229569979784275,0,0
"131","備份",0.000199009195613668,0.000188060033720014,0.000175938927019077,0,0,0,0,0.000945051928441391
"132","備料",0.00233218797246142,0.00282095972831442,0.0021443006899507,0,0.00325897738049908,0.00172181099564611,0.00140063846707661,0.00177200956694775
"133","本島",0.000536025751193178,0.000405227589743642,0,0,0,0,0,0
"134","本地人",9.95045978068342e-05,0.000188060033720014,0.00052781678105723,0,0,0.000459139959568551,0,0
"135","本店",0.000291076720898652,0,0.00137244514883774,0,0,0.00089540220124096,0.000485587469524607,0.000460753610842652
"136","本體",0.00027986255669537,0.000881549915098257,0.00065978482767714,0.00136994578842166,0,0.000430452748911528,0.000933758978051074,0.00132900717521081
"137","本土",0.000291076720898652,0,0.000171555643604718,0,0,0.00134310330186144,0.000971174939049215,0.000921507221685303
"138","笨蛋",0.000513503079155974,0.000194100390353561,0.000181589962190649,0,0,0,0,0
"139","鼻水",9.95045978068342e-05,0.000376120067440027,0.000175938927019077,0,0,0.000459139959568551,0,0
"140","鼻涕",0.000513503079155974,0.000388200780707123,0.000181589962190649,0,0,0,0,0
"141","鼻子",0.000475000316996966,0.000718186516807016,0.000335948480565298,0.00139509484538283,0,0.00197259692550058,0.000475450323698513,0
"142","比登",0.000102700615831195,0,0,0,0,0.000473887213653572,0,0.00146310950221322
"143","比價",0.000398018391227337,0.000188060033720014,0.00052781678105723,0,0,0,0,0.000472525964220695
"144","比利時",0.000950000633993933,0.000718186516807016,0.000671896961130595,0,0,0.00153424205316711,0.000950900647397025,0.00225567448882962
"145","比薩",0.000475000316996966,0.000359093258403508,0.000671896961130595,0,0,0.000219177436166731,0.000475450323698513,0.00135340469329777
"146","筆管",0.000388102294531537,0.000366749538237933,0,0,0.00338956543740546,0.00156695385217168,0.000971174939049215,0
"147","筆記",0.000497522989034171,0.000188060033720014,0.00158345034317169,0,0,0.000459139959568551,0,0
"148","畢業典禮",0.000199009195613668,0,0.000175938927019077,0.00292248966000358,0,0,0.000497994333307485,0
"149","畢業論文",0.000643230901431814,0,0.000189554648927077,0,0,0,0,0
"150","碧",0.00028500019019818,0.000359093258403508,0.000167974240282649,0,0,0.000438354872333461,0.000475450323698513,0.000902269795531847
"151","編輯",0.000380000253597573,0.000179546629201754,0.000167974240282649,0.00139509484538283,0,0.000219177436166731,0,0.000451134897765924
"152","邊緣",0.00119345258987543,0.00190856899825027,0.00146090884599969,0.00134816068437295,0.00320715258427237,0.0021180380912422,0.0041350958489575,0.0030517038620755
"153","邊走邊吃",9.70255736328842e-05,0.000183374769118967,0.000686222574418872,0,0,0.00044770110062048,0.000971174939049215,0
"154","鞭",0.00121273774567994,0.00123416988113756,0.000164946206919285,0.00136994578842166,0,0.00129135824673459,0.000466879489025537,0.000443002391736937
"155","扁食",0.000679179015430189,0.0011002486147138,0.000686222574418872,0.00142483986643753,0,0.00044770110062048,0,0
"156","便當盒",0.000718904310818363,0.00155280312282849,0.00127112973533454,0,0,0,0,0
"157","便利店",0.000199009195613668,0.000188060033720014,0.000175938927019077,0,0,0,0,0.000945051928441391
"158","變色",0.000475000316996966,0.000179546629201754,0.000167974240282649,0,0,0.000438354872333461,0.000475450323698513,0.000451134897765924
"159","變形",0.000194051147265768,0.000183374769118967,0.000171555643604718,0,0,0.00022385055031024,0,0.000921507221685303
"160","變質",0.000298513793420503,0.000376120067440027,0,0,0,0.000229569979784275,0,0.000945051928441391
"161","標榜",0.00114000076079272,0.00161591966281579,0.000839871201413244,0.0055803793815313,0,0.000438354872333461,0,0.000902269795531847
"162","標記",0.000679179015430189,0.0005501243073569,0.000171555643604718,0,0,0.00022385055031024,0.000971174939049215,0
"163","標籤",0.000190000126798787,0.000538639887605262,0.00100784544169589,0,0,0.00109588718083365,0.000950900647397025,0.000451134897765924
"164","標準",0.00139931278347685,0.000705239932078606,0.00164946206919285,0,0.00977693214149724,0.00107613187227882,0.000466879489025537,0.000886004783473875
"165","表單",0.00177246285907068,0.00158678984717686,0.00247419310378927,0.00410983736526499,0,0.00193703737010188,0.00233439744512768,0.00132900717521081
"166","表哥",0.000410802463324779,0,0.000363179924381298,0,0,0,0,0.00146310950221322
"167","表姐",0.000616203694987168,0,0.000181589962190649,0,0,0.000236943606826786,0,0
"168","表妹",0.000873230162695957,0.000183374769118967,0.000343111287209436,0.00284967973287506,0,0.00022385055031024,0,0
"169","表面",0.00257051327050092,0.00225558154338668,0.00243484807666614,0.00404448205311884,0.00641430516854474,0.00190623428211798,0.00275673056597167,0.00217978847291107
"170","表皮",0.00100984449912536,0.000694025090272826,0.00113626243577753,0.00269632136874589,0.00320715258427237,0.00296525332773908,0.000918910188657223,0.00130787308374664
"171","表情",0.00119345258987543,0.00138805018054565,0.00146090884599969,0.00134816068437295,0.00320715258427237,0.00084721523649688,0.00183782037731445,0.000871915389164427
"172","別介意",0.000497522989034171,0.000376120067440027,0.000351877854038153,0,0,0,0,0.000945051928441391
"173","檳城",0.000190000126798787,0.000359093258403508,0.000167974240282649,0.00139509484538283,0,0.000219177436166731,0,0.000902269795531847
"174","冰棒",0.00123500082419211,0.00269319943802631,0.00386340752650092,0,0,0.000876709744666922,0.00237725161849256,0.00180453959106369
"175","冰茶",0.000679179015430189,0.000183374769118967,0.00102933386162831,0,0,0.00201465495279216,0,0.000460753610842652
"176","冰店",0.0021456129346645,0.00123416988113756,0.00395870896606284,0.00136994578842166,0,0.00258271649346917,0.00140063846707661,0.00398702152563244
"177","冰櫃",0.00156066877137556,0.00121454390797745,0.00146090884599969,0.00134816068437295,0.00320715258427237,0.00063541142737266,0.000459455094328611,0.000435957694582214
"178","冰紅茶",0.000398018391227337,0.000188060033720014,0.000175938927019077,0,0,0,0.00149398299992245,0
"179","冰火",0.000895541380261508,0.000940300168600069,0,0.00146124483000179,0,0,0.000497994333307485,0
"180","冰淇淋",0.0165247281675059,0.015962577076275,0.0154207044855522,0.0148297675281024,0.0192429155056342,0.0114374056927079,0.0174592935844872,0.00741128080789763
"181","冰起來",0.000388102294531537,0.0005501243073569,0.000171555643604718,0,0,0.00044770110062048,0.000485587469524607,0
"182","冰室",0.000308101847493584,0,0.000363179924381298,0,0,0.000473887213653572,0,0
"183","冰水",0.000475000316996966,0.00143637303361403,0.000671896961130595,0,0,0.00109588718083365,0.00190180129479405,0.000451134897765924
"184","冰糖",0.000380000253597573,0.00125682640441228,0.00151176816254384,0,0,0.00263012923400077,0.000475450323698513,0.00225567448882962
"185","冰心",9.70255736328842e-05,0.00128362338383277,0.000171555643604718,0,0,0.0011192527515512,0,0.000921507221685303
"186","冰鎮",0.000776204589063073,0,0.000171555643604718,0,0,0.0011192527515512,0.000485587469524607,0.000460753610842652
"187","兵",0.000380000253597573,0.000179546629201754,0.00184771664310914,0,0,0.000876709744666922,0.000475450323698513,0.00135340469329777
"188","丙級",0.000388102294531537,0.000183374769118967,0.000171555643604718,0,0,0,0.000971174939049215,0.000460753610842652
"189","餅乾",0.0517774815915185,0.0491022751368024,0.0436649421748795,0.0539264273749178,0.0224500680899066,0.0196977542485525,0.0183782037731445,0.0235417155074395
"190","病",0.000291076720898652,0.000366749538237933,0.000343111287209436,0,0,0,0.000485587469524607,0.000460753610842652
"191","波波",0.000398018391227337,0.000564180101160041,0.000351877854038153,0,0,0,0,0.000472525964220695
"192","波爾",0.000689434216022622,0,0,0,0,0,0,0
"193","波浪",0.000298513793420503,0,0.000351877854038153,0,0,0.000229569979784275,0.000497994333307485,0
"194","波蘿",0.000308101847493584,0,0.000181589962190649,0,0,0,0,0.000975406334808811
"195","波士頓",0.000475000316996966,0.000179546629201754,0.000335948480565298,0,0,0.000438354872333461,0.000475450323698513,0.00135340469329777
"196","玻璃",0.00083958767008611,0.000705239932078606,0.00164946206919285,0,0.00651795476099816,0.000645679123367293,0.000933758978051074,0.000886004783473875
"197","玻璃杯",0.000291076720898652,0.000183374769118967,0.000343111287209436,0,0,0.00044770110062048,0.000485587469524607,0
"198","玻璃罐",0.000291076720898652,0,0.000171555643604718,0,0.00338956543740546,0.00044770110062048,0.000485587469524607,0
"199","玻璃瓶",0.00027986255669537,0.000352619966039303,0.00148451586227356,0,0.00325897738049908,0.000860905497823057,0.000933758978051074,0.000443002391736937
"200","玻璃心",0.000497522989034171,0.000564180101160041,0.000175938927019077,0,0,0,0.00149398299992245,0
"201","剝殼",0.000497522989034171,0,0.000175938927019077,0,0,0,0.00149398299992245,0.000472525964220695
"202","菠菜",0.00195903789686759,0.00176309983019651,0.00115462344843499,0.00136994578842166,0,0.00236749011901341,0.000933758978051074,0.000443002391736937
"203","菠蘿",0.00180500120458847,0.00251365280882456,0.00167974240282649,0.00418528453614848,0,0.000438354872333461,0,0.00135340469329777
"204","伯伯",0.000298513793420503,0.00206866037092015,0.00158345034317169,0,0,0,0.000497994333307485,0
"205","伯爵",0.00456020196074556,0.00366749538237933,0.00703378138779343,0,0,0.00134310330186144,0,0.00230376805421326
"206","博多",0.000410802463324779,0,0.000181589962190649,0,0,0.000236943606826786,0,0
"207","博客",0.000597027586841005,0.000188060033720014,0.000175938927019077,0.00146124483000179,0,0,0,0
"208","博物館",0.000428820600954543,0,0.000758218595708308,0,0,0,0,0
"209","補貨",0.0014250009509909,0.000538639887605262,0.00100784544169589,0.00139509484538283,0,0,0.000475450323698513,0.000451134897765924
"210","補習班",0.000199009195613668,0.000376120067440027,0.000351877854038153,0,0,0.000688709939352826,0,0
"211","不倒翁",0.000597027586841005,0.000188060033720014,0.000351877854038153,0,0,0,0.00099598866661497,0
"212","不慣",9.50000633993933e-05,0.000718186516807016,0.000167974240282649,0.00279018969076565,0,0.000219177436166731,0,0.000451134897765924
"213","不酸",0.000199009195613668,0.00112836020232008,0.000351877854038153,0,0,0.000229569979784275,0,0
"214","不太能",0.00085500057059454,0.000538639887605262,0.00100784544169589,0,0,0.000438354872333461,0.000475450323698513,0.000451134897765924
"215","不太想",9.70255736328842e-05,0.000366749538237933,0.000171555643604718,0,0,0.00067155165093072,0.000971174939049215,0
"216","不鏽鋼",0.000380000253597573,0.000538639887605262,0.000503922720847947,0.00139509484538283,0,0,0.000475450323698513,0.000902269795531847
"217","布",0.000102700615831195,0.000582301171060684,0.000363179924381298,0,0,0,0,0
"218","布丁",0.0135869987155049,0.0119719328072062,0.0116872707679975,0.0107852854749836,0.0128286103370895,0.0095311714105899,0.0101080120752294,0.0095910692808087
"219","布雷",9.70255736328842e-05,0.000183374769118967,0.000171555643604718,0,0,0.00022385055031024,0.000971174939049215,0
"220","佈滿",0.000475000316996966,0.000359093258403508,0,0,0.00331880471707693,0.000438354872333461,0.00190180129479405,0.000451134897765924
"221","佈置",0.000380000253597573,0.00125682640441228,0.00100784544169589,0,0.00331880471707693,0.000438354872333461,0,0.000451134897765924
"222","步行",0.0018434858990248,0.0011002486147138,0.00137244514883774,0.00142483986643753,0,0.00022385055031024,0,0
"223","埔里",0.000665000443795753,0.00179546629201754,0.000503922720847947,0,0,0.000219177436166731,0.00190180129479405,0.000451134897765924
"224","部",0.00028500019019818,0.000179546629201754,0.000335948480565298,0,0,0.000219177436166731,0.00190180129479405,0.000451134897765924
"225","部隊",0.000380000253597573,0.0023341061796228,0.000671896961130595,0,0,0.000438354872333461,0.00190180129479405,0.00225567448882962
"226","部份",0.000760000507195146,0.000718186516807016,0.00151176816254384,0,0,0.00131506461700038,0.00142635097109554,0.000902269795531847
"227","部門",0.000291076720898652,0.000183374769118967,0.000171555643604718,0,0.00338956543740546,0,0.000971174939049215,0
"228","部位",0.000380000253597573,0.000897733146008771,0.000503922720847947,0,0,0.00153424205316711,0.000475450323698513,0.000902269795531847
"229","材質",0.000194051147265768,0,0.000343111287209436,0,0,0.00089540220124096,0.000485587469524607,0.000460753610842652
"230","彩虹",0.00190000126798787,0.00412957247164035,0.00184771664310914,0,0,0.0028493066701675,0.000950900647397025,0.00315794428436146
"231","彩色",0.000950000633993933,0.00107727977521052,0.00100784544169589,0,0,0.000438354872333461,0.000475450323698513,0.00135340469329777
"232","菜菜",0.000410802463324779,0,0.000544769886571948,0,0,0.000236943606826786,0,0
"233","菜刀",0.000194051147265768,0.000183374769118967,0.000857778218023589,0,0.00338956543740546,0.00044770110062048,0,0
"234","菜飯",0.000388102294531537,0.000183374769118967,0.000343111287209436,0,0,0.00089540220124096,0,0.00138226083252795
"235","菜名",0.000760000507195146,0.000718186516807016,0.000335948480565298,0,0,0.000438354872333461,0.00142635097109554,0.000451134897765924
"236","菜鳥",0.000475000316996966,0.000538639887605262,0.000839871201413244,0,0,0.000438354872333461,0.00237725161849256,0.00135340469329777
"237","菜色",0.00494423850161821,0.0065234693717271,0.00412365517298212,0.00684972894210832,0,0.00538065936139411,0.00140063846707661,0.007088038267791
"238","菜湯",0.000466437594492284,0.000352619966039303,0.000164946206919285,0,0.00325897738049908,0.000215226374455764,0.00140063846707661,0.000443002391736937
"239","菜餚",0.00028500019019818,0.000359093258403508,0.000167974240282649,0,0,0.000219177436166731,0.000950900647397025,0.00180453959106369
"240","參觀",0.000380000253597573,0.000897733146008771,0.000335948480565298,0,0.00331880471707693,0.00131506461700038,0,0.000451134897765924
"241","餐車",0.00190000126798787,0.00125682640441228,0.00268758784452238,0.00279018969076565,0,0.00109588718083365,0.00142635097109554,0
"242","餐館",0.00123500082419211,0.00125682640441228,0.000671896961130595,0,0,0.00109588718083365,0.00142635097109554,0.00270680938659554
"243","餐盒",0.000380000253597573,0.00179546629201754,0.000839871201413244,0,0,0.000219177436166731,0.00142635097109554,0.000451134897765924
"244","餐會",0.000485127868164421,0,0.000343111287209436,0.00142483986643753,0,0.00067155165093072,0.00145676240857382,0
"245","餐具",0.000760000507195146,0.00143637303361403,0.000671896961130595,0.00139509484538283,0,0,0.000950900647397025,0.000451134897765924
"246","餐盤",0.000186575037796913,0.000528929949058954,0.000164946206919285,0.00136994578842166,0,0.000430452748911528,0.000466879489025537,0.000443002391736937
"247","餐券",0.000398018391227337,0.000376120067440027,0.00052781678105723,0,0,0,0,0.000945051928441391
"248","餐食",9.70255736328842e-05,0.000183374769118967,0.000343111287209436,0,0,0.00022385055031024,0.000485587469524607,0
"249","餐飲業",0.000796036782454674,0.000752240134880055,0,0,0,0.000229569979784275,0.000497994333307485,0
"250","餐桌",0.00057000038039636,0.000718186516807016,0.00117581968197854,0,0,0.000438354872333461,0.000475450323698513,0.000451134897765924
"251","餐桌上",0.000398018391227337,0.000188060033720014,0.000175938927019077,0,0,0,0,0.000945051928441391
"252","殘",0.00104500069739333,0.000538639887605262,0.00151176816254384,0.00139509484538283,0,0.000657532308500192,0,0.000902269795531847
"253","殘念",9.70255736328842e-05,0.000733499076475867,0.000171555643604718,0,0,0.00089540220124096,0,0.000460753610842652
"254","燦坤",0.000388102294531537,0.000183374769118967,0.000343111287209436,0,0,0.00022385055031024,0.000971174939049215,0
"255","倉庫",0.000398018391227337,0.000188060033720014,0.000351877854038153,0,0,0,0.000497994333307485,0
"256","蒼蠅",9.95045978068342e-05,0,0.000351877854038153,0,0,0.000229569979784275,0,0.000945051928441391
"257","艙",0.00160867983738612,0,0,0,0,0,0,0
"258","藏身",0.000291076720898652,0.000183374769118967,0,0,0,0.00044770110062048,0.000485587469524607,0.000921507221685303
"259","糙米",0.000582153441797305,0,0.000514666930814154,0,0.00338956543740546,0.00022385055031024,0.000485587469524607,0
"260","糙米飯",0.000308101847493584,0.000388200780707123,0.000544769886571948,0,0,0,0,0
"261","草",0.000665000443795753,0.00125682640441228,0.00151176816254384,0,0,0.000219177436166731,0.00142635097109554,0.00135340469329777
"262","草本",0.000428820600954543,0,0,0,0.00749037307082886,0,0,0
"263","草莓",0.0382822869213887,0.032792685515391,0.0378213067908807,0.0471856239530531,0.0128286103370895,0.0241456342401611,0.0220538445277733,0.0148225616157953
"264","草莓醬",0.000776204589063073,0.00146699815295173,0.00274489029767549,0,0,0.00089540220124096,0,0.000460753610842652
"265","草屯",9.95045978068342e-05,0.000376120067440027,0,0,0,0.000459139959568551,0.000497994333307485,0
"266","草籽",0.000199009195613668,0.000940300168600069,0.000175938927019077,0,0,0,0.000497994333307485,0
"267","側門",0.000410802463324779,0.000388200780707123,0,0,0,0.000236943606826786,0,0
"268","廁所",0.00130602526457839,0.000352619966039303,0.00065978482767714,0,0.00651795476099816,0.000860905497823057,0.000933758978051074,0.00132900717521081
"269","層層",0.000616203694987168,0,0,0,0,0.000236943606826786,0,0.000487703167404405
"270","層次感",9.70255736328842e-05,0.000183374769118967,0.000514666930814154,0,0,0.00044770110062048,0.000485587469524607,0
"271","叉燒飯",0.000308101847493584,0.000388200780707123,0.000544769886571948,0,0,0,0,0
"272","叉子",0.000665000443795753,0.000718186516807016,0.00117581968197854,0,0,0.000438354872333461,0.00332815226588959,0.000451134897765924
"273","插畫",0.000321615450715907,0,0,0,0,0.00123668075222165,0,0
"274","插頭",0.000796036782454674,0.000188060033720014,0.00105563356211446,0,0,0,0,0.000472525964220695
"275","插座",0.000970255736328842,0.000916873845594834,0.0018871120796519,0,0,0.00067155165093072,0,0.000460753610842652
"276","茶餐廳",0.000194051147265768,0.0005501243073569,0.000343111287209436,0,0,0.00089540220124096,0,0.000460753610842652
"277","茶茶",0.000410802463324779,0.000194100390353561,0,0,0,0.000236943606826786,0,0
"278","茶道",0.000298513793420503,0,0.000879694635095383,0,0,0.000688709939352826,0,0.000472525964220695
"279","茶點",9.70255736328842e-05,0.000733499076475867,0.000171555643604718,0.00284967973287506,0,0.00067155165093072,0,0
"280","茶點心",0.000194051147265768,0.0005501243073569,0.000171555643604718,0,0,0.00044770110062048,0,0.000921507221685303
"281","茶店",0.00102700615831195,0,0.00145271969752519,0,0,0.000947774427307145,0,0
"282","茶坊",0.000298513793420503,0.000752240134880055,0.000351877854038153,0,0,0,0,0.00141757789266209
"283","茶館",0.000995045978068342,0,0.000175938927019077,0.00146124483000179,0,0.000459139959568551,0,0
"284","茶會",0.00028500019019818,0.000538639887605262,0.000839871201413244,0.00139509484538283,0,0.000219177436166731,0.000475450323698513,0
"285","茶泡飯",0.000679179015430189,0.000183374769118967,0.000686222574418872,0,0,0.00022385055031024,0,0.000460753610842652
"286","茶水",0.000199009195613668,0.000940300168600069,0.00052781678105723,0,0,0.000229569979784275,0,0
"287","茶湯",0.000895541380261508,0.000564180101160041,0.000703755708076306,0,0,0.000229569979784275,0,0
"288","茶碗",0.000190000126798787,0.000359093258403508,0.000839871201413244,0.00139509484538283,0,0.000219177436166731,0,0.000451134897765924
"289","茶屋",0.000398018391227337,0.000376120067440027,0.000175938927019077,0,0,0.000229569979784275,0,0
"290","茶香",0.00130602526457839,0.00299726971133407,0.00115462344843499,0.00136994578842166,0,0.000215226374455764,0.000933758978051074,0.00177200956694775
"291","茶葉",0.00161500107778969,0.00143637303361403,0.00100784544169589,0,0,0.000657532308500192,0.000950900647397025,0.00135340469329777
"292","茶葉蛋",0.000308101847493584,0,0.00181589962190649,0,0,0.00142166164096072,0,0
"293","茶飲料",0.000398018391227337,0.000564180101160041,0,0,0,0.000229569979784275,0,0.000472525964220695
"294","茶園",0.000410802463324779,0.000194100390353561,0,0,0,0.000473887213653572,0,0
"295","差點",0.00149260030237531,0.00229202977925547,0.00230924689686999,0.00136994578842166,0,0.00258271649346917,0.00233439744512768,0.00265801435042162
"296","差異",0.000950000633993933,0.00125682640441228,0.00151176816254384,0,0,0.000657532308500192,0.00285270194219108,0.000451134897765924
